Lower,,,,Yes,8566,CIDER ,Strongbow Citrus Edge 440ml,Heineken,Yes - Continued,,,,,Deal4,,,,,,,24,24,9.03,9.63,8.89,17.92,0.00,0.00,17.92,20.15,20.15,A,1.20,11.07%,0.27,0.84,1,4.00,,,,1.59,1.59,4.49,,,,1.59,4.49,,,,1.59,1.59,4.49,,,,1.59,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8%,9.0%,,,,35.8%,9.0%,,,,35.8%,9.0%,,,,35.8%,,,,,,,,,,,,,,,,,,,,250,"6,008",96%,4%,0%,0%,0%,0%,0%,100%,4%,96%,0%,0%,0%,100%,"5,768",240,0,0,0,0,0,"6,008",243,"5,524",0,0,0,"5,768",10,230,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,008",387,"6,201",0,0,0,"6,588",16,258,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,588","4,842",65,0,583,10.6%,275,202,3,0,24,10.6%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"6,863","5,044",68,0,607,10.6%,"5,044",0,"4,486",558,11.1%,0,0,558,11.1%,,0
,,,,Yes,8567,CIDER ,Bulmers Five Fruit Harvest  568ml (2.8%),Heineken,,,,,,,,,,,,,12,12,8.01,8.01,5.73,13.74,0.00,0.00,13.74,15.95,15.95,A,1.20,13.86%,0.27,1.33,1,,,,,2.20,2.20,,,,,2.20,,,,,2.20,2.20,,,,,2.20,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3%,,,,,26.3%,,,,,26.3%,,,,,26.3%,,,,,,,,,,,,,,,,,,,,0,0,95%,5%,0%,0%,0%,0%,0%,100%,8%,92%,0%,0%,0%,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0,0,0,0.0%,,0
,,,,Yes,8568,CIDER ,Bulmers Indian Summer 568ml (2.8%),Heineken,,,,,,,,,,,,,12,12,8.01,8.01,5.73,13.74,0.00,0.00,13.74,15.95,15.95,A,1.20,13.86%,0.27,1.33,1,,,,,2.20,2.20,,,,,2.20,,,,,2.20,2.20,,,,,2.20,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3%,,,,,26.3%,,,,,26.3%,,,,,26.3%,,,,,,,,,,,,,,,,,,,,0,0,99%,1%,0%,0%,0%,0%,0%,100%,8%,92%,0%,0%,0%,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0,0,0,0.0%,,0
,,,,Yes,8569,CIDER ,Old Mout Passionfruit & Apple Cider 500ml,Heineken,Yes - Continued,,,,,Deal1,,,,,,,12,12,9.08,9.08,5.05,14.13,0.00,0.00,14.13,15.85,15.85,A,1.20,10.85%,0.27,1.32,1,2.00,,,,2.20,2.20,4.00,,,,2.20,4.00,,,,2.20,2.20,4.00,,,,2.20,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7%,19.4%,,,,26.7%,19.4%,,,,26.7%,19.4%,,,,26.7%,,,,,19.0%,,,,,,,,,,,,,,,286,"3,426",92%,1%,7%,0%,0%,0%,0%,100%,8%,92%,0%,0%,0%,100%,"3,152",34,240,0,0,0,0,"3,426",260,"2,892",0,0,0,"3,152",3,31,0,0,0,34,20,220,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,426",571,"5,784",0,0,0,"6,356",6,63,0,0,0,69,43,440,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,356","4,163",71,0,"1,062",20.1%,69,45,1,0,12,20.1%,484,317,5,0,81,20.1%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"6,908","4,525",77,0,"1,155",20.1%,"4,525",0,"4,034",491,10.9%,0,0,491,10.9%,,0
,,,,Yes,8570,CIDER ,Old Mout Summer Berries Cider 500ml,Heineken,Yes - Continued,,,,,Deal1,,,,,,,12,12,9.08,9.08,5.05,14.13,0.00,0.00,14.13,15.85,15.85,A,1.20,10.85%,0.27,1.32,1,2.00,,,,2.20,2.20,4.00,,,,2.20,4.00,,,,2.20,2.20,4.00,,,,2.20,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7%,19.4%,,,,26.7%,19.4%,,,,26.7%,19.4%,,,,26.7%,,,,,19.0%,,,,,,,,,,,,,,,246,"2,955",96%,1%,3%,0%,0%,0%,0%,100%,8%,92%,0%,0%,0%,100%,"2,837",30,89,0,0,0,0,"2,955",234,"2,603",0,0,0,"2,837",2,27,0,0,0,30,7,81,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,955",514,"5,206",0,0,0,"5,720",5,54,0,0,0,60,16,163,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,720","3,747",64,0,956,20.1%,60,39,1,0,10,20.1%,179,117,2,0,30,20.1%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"5,959","3,903",66,0,996,20.1%,"3,903",0,"3,480",424,10.9%,0,0,424,10.9%,,0
Lower,,,Lower,Yes,8754,CIDER ,Bulmers Red Berries & Lime 10x330ml,Heineken,Yes - New,,,,,,,,,,,,1,1,2.73,3.23,2.77,5.50,0.00,0.00,5.50,6.82,6.82,A,1.20,19.35%,0.27,6.82,1,1.00,,,,7.99,9.49,7.99,,,,7.99,7.99,,,,7.99,9.49,7.99,,,,7.99,7.99,,,,0.00,,,,,,,,,,,,,,,,1.15,,,,,1.15,,,,,1.15,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,-6.5%,10.8%,,,,-6.5%,10.8%,,,,-6.5%,10.8%,,,,-6.5%,10.8%,,,,,,,,,,,,,,,,,,,"3,500","3,500",98%,1%,1%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,"3,430",35,35,0,0,0,0,"3,500",0,"3,430",0,0,0,"3,430",0,35,0,0,0,35,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,500",0,"27,406",0,0,0,"27,406",0,280,0,0,0,280,0,280,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,945",0,0,0,"3,945",0.00,40.25,0.00,0.00,0.00,40.25,0.00,40.25,0.00,0.00,0.00,40.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,406","23,393",926,"3,945","2,464",10.8%,280,239,9,40,25,10.8%,280,239,9,40,25,10.8%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"27,965","23,870",945,"4,025","2,514",10.8%,"23,870",0,"19,250","4,620",19.4%,"4,025",0,595,2.5%,,0
,,,,Yes,9078,CIDER ,Bulmers Blood Orange 568ml,Heineken,Yes - Continued,,,,,Deal1 ,,,,,,,12,12,8.26,8.26,5.73,13.99,0.00,0.00,13.99,15.95,15.95,A,1.20,12.29%,0.27,1.33,1,2.00,,,,2.20,2.20,4.00,,,,2.20,4.00,,,,2.20,2.20,4.00,,,,2.20,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3%,18.9%,,,,26.3%,18.9%,,,,26.3%,18.9%,,,,26.3%,,,,,18.5%,,,,,,,,,,,,,,,259,"3,108",100%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,"3,108",0,0,0,0,0,0,"3,108","3,108",0,0,0,0,"3,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,108","6,838",0,0,0,0,"6,838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,838","4,131",70,0,"1,497",26.3%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"6,838","4,131",70,0,"1,497",26.3%,"4,131",0,"3,623",508,12.3%,0,0,508,12.3%,,0
,,,,Yes,1109,BEER,Tetley Bitter Original Can 440ml,Carlsberg Uk Limited,Yes - Continued,,,,,,,,,,,,24,24,4.87,4.87,6.98,11.85,0.00,0.00,11.85,14.84,14.84,A,1.20,20.15%,0.27,0.62,1,24.00,8.00,4.00,,1.09,1.09,20.00,6.85,3.79,,1.09,,6.85,3.79,,1.09,1.09,20.00,6.85,3.79,,1.09,,,,,0.95,,,3.80,,,,,,,,,,,,,0.35,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7%,11.4%,11.8%,20.3%,,30.7%,,11.8%,20.3%,,30.7%,11.4%,11.8%,20.3%,,30.7%,,,,,20.5%,,,20.5%,,,,,,,,,,,,718,"17,238",99%,1%,0%,0%,0%,0%,0%,100%,2%,27%,30%,42%,0%,100%,"17,066",172,0,0,0,0,0,"17,238",281,"4,565","5,051","7,169",0,"17,066",3,46,51,72,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,238",306,"3,804","4,325","6,792",0,"15,228",3,0,44,69,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"15,228","10,552",192,67,"2,012",15.9%,115,107,2,0,-12,-12.9%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"15,343","10,659",194,67,"2,000",15.6%,"10,659",0,"8,511","2,148",20.1%,67,0,"2,081",19.5%,,0
,,,,Yes,15100,LAGER,Carlsberg Special Brew Can 500ml,Carlsberg Uk Limited,,,,,,,,,,,,,24,24,7.03,7.03,25.76,32.79,0.00,0.00,32.79,37.56,37.56,A,1.20,12.70%,0.27,1.57,1,,,,,2.75,2.75,,,,,2.75,,,,,2.75,2.75,,,,,2.75,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2%,,,,,31.2%,,,,,31.2%,,,,,31.2%,,,,,,,,,,,,,,,,,,,,"1,153","27,670",97%,3%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,"26,840",830,0,0,0,0,0,"27,670","26,840",0,0,0,0,"26,840",830,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,670","73,810",0,0,0,0,"73,810","2,283",0,0,0,0,"2,283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"73,810","42,004",302,0,"19,202",31.2%,"2,283","1,299",9,0,594,31.2%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"76,093","43,304",311,0,"19,796",31.2%,"43,304",0,"37,804","5,499",12.7%,0,0,"5,499",12.7%,,0
,,,,Yes,1536,LAGER,Carlsberg Lager Can 12x440ml,Carlsberg Uk Limited,Yes - Continued,,,,,,,,,,,,2,2,4.24,4.24,7.37,11.61,0.00,0.00,11.61,13.00,13.00,A,1.20,10.69%,0.27,6.50,1,,,,,9.00,9.00,,,,,10.00,,,,,9.00,9.00,,,,,9.00,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5%,,,,,20.4%,,,,,11.5%,,,,,11.5%,,,,,,,,,,,,,,,,,,,,"7,846","15,691",97%,1%,2%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,"15,220",157,314,0,0,0,0,"15,691","15,220",0,0,0,0,"15,220",157,0,0,0,0,157,314,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,691","136,982",0,0,0,0,"136,982","1,569",0,0,0,0,"1,569","2,824",0,0,0,0,"2,824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"136,982","98,932","2,055",0,"13,166",11.5%,"1,569","1,020",21,0,266,20.4%,"2,824","2,040",42,0,271,11.5%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"141,376","101,992","2,118",0,"13,703",11.6%,"101,992",0,"91,086","10,905",10.7%,0,0,"10,905",10.7%,,0
,,,,Yes,174710,LAGER,Holsten Pils Can 440ml,Carlsberg Uk Limited,Yes - Continued,,,,,,,,,,,,24,24,4.08,4.08,9.70,13.78,0.00,0.00,13.78,15.47,15.47,A,1.20,10.92%,0.27,0.64,1,24.00,8.00,4.00,,1.29,1.29,21.49,7.49,3.99,,1.29,,7.49,3.99,,1.29,1.29,21.49,7.49,3.99,,1.29,,,,,1.00,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0%,12.1%,15.9%,21.1%,,39.0%,,15.9%,21.1%,,39.0%,12.1%,15.9%,21.1%,,39.0%,,,,,21.3%,,,21.3%,,,,,,,,,,,,"7,402","177,656",97%,3%,0%,0%,0%,0%,0%,100%,3%,24%,37%,37%,0%,100%,"172,326","5,330",0,0,0,0,0,"177,656","4,882","40,757","63,653","63,035",0,"172,326",151,"1,261","1,969","1,950",0,"5,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"177,656","6,298","36,494","59,595","62,877",0,"165,264",195,0,"1,843","1,945",0,"3,983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"165,264","111,079","1,939",0,"24,703",17.9%,"3,983","3,435",60,0,-177,-5.3%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"169,247","114,514","1,999",0,"24,526",17.4%,"114,514",0,"102,004","12,510",10.9%,0,0,"12,510",10.9%,,0
,,,,Yes,3043,LAGER,San Miguel Can 440ml,Carlsberg Uk Limited,Yes - Continued,,,,,,,,,,,,24,24,6.90,6.90,9.70,16.60,0.00,0.00,16.60,18.62,18.62,A,1.20,10.85%,0.27,0.78,1,24.00,8.00,4.00,,1.29,1.29,25.29,8.79,4.99,,1.29,,8.79,4.99,,1.29,1.29,25.29,8.79,4.99,,1.29,,,,,1.12,,,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8%,10.4%,14.0%,24.3%,,26.8%,,14.0%,24.3%,,26.8%,10.4%,14.0%,24.3%,,26.8%,,,,,15.7%,,,15.7%,,,,,,,,,,,,"3,180","76,330",92%,3%,5%,0%,0%,0%,0%,100%,4%,7%,32%,57%,0%,100%,"70,224","2,290","3,817",0,0,0,0,"76,330","2,732","4,635","22,546","40,311",0,"70,224",89,151,735,"1,315",0,"2,290",148,252,"1,225","2,191",0,"3,817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,330","3,524","4,884","24,772","50,289",0,"83,468",115,0,808,"1,640",0,"2,563",192,265,"1,346","2,733",0,"4,536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"83,468","54,482",790,0,"14,285",20.5%,"2,563","1,777",26,0,333,15.6%,"4,536","2,961",43,0,776,20.5%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"90,567","59,219",859,0,"15,395",20.4%,"59,219",0,"52,795","6,424",10.8%,0,0,"6,424",10.8%,,0
,,,,Yes,3171,LAGER,Carlsberg Lager Can 500ml,Carlsberg Uk Limited,Yes - Continued,,,,,,,,,,,,24,24,5.10,5.10,8.38,13.48,0.00,0.00,13.48,15.65,15.65,A,1.20,13.87%,0.27,0.65,1,24.00,8.00,4.00,,1.29,1.29,21.00,7.39,3.99,,1.29,,7.39,3.99,,1.29,1.29,21.00,7.39,3.99,,1.29,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3%,9.0%,13.8%,20.2%,,38.3%,,13.8%,20.2%,,38.3%,9.0%,13.8%,20.2%,,38.3%,,,,,,,,,,,,,,,,,,,,"4,956","118,948",96%,4%,0%,0%,0%,0%,0%,100%,3%,10%,43%,44%,0%,100%,"114,190","4,758",0,0,0,0,0,"118,948","3,545","11,278","49,401","49,966",0,"114,190",148,470,"2,058","2,082",0,"4,758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"118,948","4,573","9,868","45,634","49,841",0,"109,917",191,0,"1,901","2,077",0,"4,169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"109,917","74,461","1,285",0,"15,851",17.3%,"4,169","3,103",54,0,318,9.1%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"114,085","77,564","1,338",0,"16,169",17.0%,"77,564",0,"66,809","10,755",13.9%,0,0,"10,755",13.9%,,0
,,,,Yes,4030,LAGER,Carlsberg Lager Pint Can 568ml,Carlsberg Uk Limited,Yes - Continued,,,,,,,,,,,,24,24,6.70,6.70,9.52,16.22,0.00,0.00,16.22,17.99,17.99,A,1.20,9.84%,0.27,0.75,1,4.00,,,,1.49,1.49,4.49,,,,1.49,4.49,,,,1.49,1.49,4.49,,,,1.49,4.49,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7%,18.7%,,,,38.7%,18.7%,,,,38.7%,18.7%,,,,38.7%,18.7%,,,,,,,,,,,,,,,,,,,"15,939","382,538",94%,4%,2%,0%,0%,0%,0%,100%,1%,99%,0%,0%,0%,100%,"359,586","15,302","7,651",0,0,0,0,"382,538","4,696","354,890",0,0,0,"359,586",200,"15,102",0,0,0,"15,302",100,"7,551",0,0,0,"7,651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"382,538","6,997","398,364",0,0,0,"405,361",298,"16,952",0,0,0,"17,249",149,"8,476",0,0,0,"8,625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"405,361","269,539","4,045",0,"64,216",19.0%,"17,249","11,470",172,0,"2,733",19.0%,"8,625","5,735",86,0,"1,366",19.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"431,235","286,744","4,304",0,"68,315",19.0%,"286,744",0,"258,532","28,212",9.8%,0,0,"28,212",9.8%,,0
Lower,,,,Yes,5360,LAGER,Carlsberg Lager Can 20x440ml,Carlsberg Uk Limited,,,,,,,,,,,,,1,1,3.33,4.06,6.14,9.47,0.00,0.00,9.47,11.50,11.50,A,1.20,17.65%,0.27,11.50,1,1.00,,,,16.49,16.49,16.49,,,,16.99,16.99,,,,16.49,16.49,16.49,,,,16.49,16.49,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3%,14.3%,,,,16.9%,16.9%,,,,14.3%,14.3%,,,,14.3%,14.3%,,,,,,,,,,,,,,,,,,,"4,691","4,691",99%,1%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,"4,644",47,0,0,0,0,0,"4,691",0,"4,644",0,0,0,"4,644",0,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,691",0,"76,581",0,0,0,"76,581",0,797,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"76,581","53,407","1,254",0,"9,157",14.3%,797,539,13,0,112,16.9%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,0,0,0,0,0,0.0%,"77,378","53,947","1,267",0,"9,269",14.4%,"53,947",0,"44,424","9,523",17.7%,0,0,"9,523",17.7%,,0
